conversation_id,customer_text,brand_reply_text,created_at,brand,customer_text_clean
104424,@AmazonHelp Are recyclable packaging options available for fragile items?,"Hi there! Yes, Amazon gift cards can be applied to Kindle digital purchases. Check out amzn.to/giftcard-faq for more information.",Fri Oct 27 11:18:00 +0000 2017,AmazonHelp,are recyclable packaging options available for fragile items?
104426,@AmazonHelp Ordered express next-day delivery on #807-3569548-9903930 and it still hasn't shipped!,"Hi there, we're sorry to hear your order #807-3569548-9903930 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Thu Oct 05 06:23:00 +0000 2017,AmazonHelp,ordered express next-day delivery on order number and it still hasn't shipped!
104428,@AmazonHelp Amazon customer service never disappoints. Replaced my broken item with no hassle. Thanks!,You're very welcome! We're so glad everything was resolved smoothly. Thank you for being a valued customer!,Sat Oct 07 16:34:00 +0000 2017,AmazonHelp,amazon customer service never disappoints. replaced my broken item with no hassle. thanks!
104430,"@AmazonHelp Unbelievable negligence. Damaged goods, ruined anniversary, zero accountability from your team.",We hear your frustration and apologize for the breakdown in communication. Please DM us your order #495-4060046-7992491 so we can urgently review this with our leadership team.,Thu Oct 19 08:55:00 +0000 2017,AmazonHelp,"unbelievable negligence. damaged goods, ruined anniversary, zero accountability from your team."
104432,@AmazonHelp I forgot my password and the password reset link is never arriving in my inbox.,"Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Wed Oct 18 10:13:00 +0000 2017,AmazonHelp,i forgot my password and the password reset link is never arriving in my inbox.
104434,@AmazonHelp Carrier marked order #686-5652939-6015302 as delivered at front door but there is no package anywhere.,"Hi there, we're sorry to hear your order #686-5652939-6015302 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Fri Oct 13 22:02:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104436,"@AmazonHelp Help! Account locked due to too many failed attempts, how do I unlock it?","Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Tue Oct 17 07:51:00 +0000 2017,AmazonHelp,"help! account locked due to too many failed attempts, how do i unlock it?"
104438,@AmazonHelp Getting 'An unexpected error occurred' whenever I try to add items to my shopping cart.,We apologize for the technical glitch! Our technical team is monitoring site stability. Please send us a DM with a screenshot if the error continues.,Sun Oct 15 07:09:00 +0000 2017,AmazonHelp,getting 'an unexpected error occurred' whenever i try to add items to my shopping cart.
104440,@AmazonHelp Huge shoutout to Sarah from customer support who solved my lost package in 5 minutes! Amazing service!,You're very welcome! We're so glad everything was resolved smoothly. Thank you for being a valued customer!,Tue Oct 03 19:44:00 +0000 2017,AmazonHelp,huge shoutout to sarah from customer support who solved my lost package in 5 minutes! amazing service!
104442,@AmazonHelp Need a refund for #810-5043157-6007297. Sent back via drop-off locker 5 days ago.,Apologies for the inconvenience! Please DM us your account details so we can check on return #810-5043157-6007297 and expedite your refund.,Tue Oct 03 16:40:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104444,@AmazonHelp Package #226-6587247-5232239 has been stuck in transit in transit hub for over 48 hours. What gives?,"Hello! We apologize for the delivery issue with #226-6587247-5232239. Please check around your porch/neighbors, and if still missing, DM us your account email.",Wed Oct 04 15:23:00 +0000 2017,AmazonHelp,package order number has been stuck in transit in transit hub for over 48 hours. what gives?
104446,@AmazonHelp Return status says received at warehouse but refund not initiated for #649-9116089-3239622. Please help.,Apologies for the inconvenience! Please DM us your account details so we can check on return #649-9116089-3239622 and expedite your refund.,Fri Oct 06 02:27:00 +0000 2017,AmazonHelp,return status says received at warehouse but refund not initiated for order number . please help.
104448,@AmazonHelp Need a refund for #763-9183892-6184505. Sent back via drop-off locker 5 days ago.,We're sorry for the delay in your refund! Please reach out to us in DM with order #763-9183892-6184505 and your email address so we can review the return.,Sun Oct 15 16:04:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104450,@AmazonHelp Ordered express next-day delivery on #248-9999410-7152516 and it still hasn't shipped!,So sorry for the delay on #248-9999410-7152516! Please DM us your order details and we will check the transit status directly for you.,Sat Oct 28 13:58:00 +0000 2017,AmazonHelp,ordered express next-day delivery on order number and it still hasn't shipped!
104452,@AmazonHelp Do you offer student discounts on annual Prime memberships?,Hi! You can check international shipping options and estimated import duties at checkout or by visiting amzn.to/shipping-rates.,Tue Oct 10 04:16:00 +0000 2017,AmazonHelp,do you offer student discounts on annual prime memberships?
104454,@AmazonHelp Package #318-6065908-8449748 has been stuck in transit in transit hub for over 48 hours. What gives?,So sorry for the delay on #318-6065908-8449748! Please DM us your order details and we will check the transit status directly for you.,Sat Oct 28 08:37:00 +0000 2017,AmazonHelp,package order number has been stuck in transit in transit hub for over 48 hours. what gives?
104456,@AmazonHelp Just noticed an unauthorized charge of $186.50 for Prime membership that I never authorized.,We apologize for the billing confusion. Please reach out via DM with the last 4 digits of the card and transaction date so we can inspect.,Sun Oct 15 21:49:00 +0000 2017,AmazonHelp,just noticed an unauthorized charge of currency amount for prime membership that i never authorized.
104458,@AmazonHelp Please cancel my order #142-9693979-4636496 and process a full refund immediately.,Apologies for the inconvenience! Please DM us your account details so we can check on return #142-9693979-4636496 and expedite your refund.,Tue Oct 10 01:35:00 +0000 2017,AmazonHelp,please cancel my order order number and process a full refund immediately.
104460,@AmazonHelp Is the manufacturer warranty valid if I buy an electronic item through third party sellers?,"Hello! Our standard return policy is 30 days, but extended holiday return windows often apply. Let us know if you have a specific item in mind!",Mon Oct 02 23:32:00 +0000 2017,AmazonHelp,is the manufacturer warranty valid if i buy an electronic item through third party sellers?
104462,@AmazonHelp Lost access to my old phone number and now 2FA won't let me log into my account.,"Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Thu Oct 05 19:54:00 +0000 2017,AmazonHelp,lost access to my old phone number and now 2fa won't let me log into my account.
104464,@AmazonHelp I demand an immediate escalation to executive customer relations. No more generic bot answers!,We are very sorry to hear this and take feedback like this seriously. Please send us a direct message with your account details and phone number so we can escalate to a supervisor.,Tue Oct 10 09:13:00 +0000 2017,AmazonHelp,i demand an immediate escalation to executive customer relations. no more generic bot answers!
104466,"@AmazonHelp Help! Account locked due to too many failed attempts, how do I unlock it?",We're sorry you're having trouble accessing your account. Please send us a DM so we can securely guide you through the two-step verification reset.,Wed Oct 25 16:15:00 +0000 2017,AmazonHelp,"help! account locked due to too many failed attempts, how do i unlock it?"
104468,"@AmazonHelp Where is my package? Order #897-2432350-4584136 was supposed to arrive last week, still nothing!","Hi there, we're sorry to hear your order #897-2432350-4584136 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Tue Oct 10 00:04:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive last week, still nothing!"
104470,"@AmazonHelp Charged $141.99 annual subscription fee by mistake, please reverse this charge.","Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #977-6199049-3767712 to confirm.",Mon Oct 23 05:04:00 +0000 2017,AmazonHelp,"charged currency amount annual subscription fee by mistake, please reverse this charge."
104472,@AmazonHelp Need a refund for #887-2049508-5496799. Sent back via drop-off locker 5 days ago.,We're sorry for the delay in your refund! Please reach out to us in DM with order #887-2049508-5496799 and your email address so we can review the return.,Tue Oct 17 22:49:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104474,@AmazonHelp I was told my refund of $226.00 for order #473-3573082-7540294 would be in my account in 3-5 days. It's been 10 days.,Apologies for the inconvenience! Please DM us your account details so we can check on return #473-3573082-7540294 and expedite your refund.,Sun Oct 22 19:20:00 +0000 2017,AmazonHelp,i was told my refund of currency amount for order order number would be in my account in 3-5 days. it's been 10 days.
104476,@AmazonHelp You have lied to me three times about my delivery. I am reporting this fraud to the Better Business Bureau.,We are very sorry to hear this and take feedback like this seriously. Please send us a direct message with your account details and phone number so we can escalate to a supervisor.,Sun Oct 08 22:36:00 +0000 2017,AmazonHelp,you have lied to me three times about my delivery. i am reporting this fraud to the better business bureau.
104478,@AmazonHelp Please cancel my order #773-3791582-6406815 and process a full refund immediately.,Apologies for the inconvenience! Please DM us your account details so we can check on return #773-3791582-6406815 and expedite your refund.,Thu Oct 26 05:59:00 +0000 2017,AmazonHelp,please cancel my order order number and process a full refund immediately.
104480,@AmazonHelp Are recyclable packaging options available for fragile items?,"Hi there! Yes, Amazon gift cards can be applied to Kindle digital purchases. Check out amzn.to/giftcard-faq for more information.",Wed Oct 11 03:36:00 +0000 2017,AmazonHelp,are recyclable packaging options available for fragile items?
104482,@AmazonHelp Return status says received at warehouse but refund not initiated for #938-6318806-5700372. Please help.,"Hello! Once an item is received at our fulfillment center, refunds usually take 3-5 business days. Please DM us your order #938-6318806-5700372 to check status.",Wed Oct 18 18:18:00 +0000 2017,AmazonHelp,return status says received at warehouse but refund not initiated for order number . please help.
104484,@AmazonHelp Carrier marked order #118-6672836-3422369 as delivered at front door but there is no package anywhere.,So sorry for the delay on #118-6672836-3422369! Please DM us your order details and we will check the transit status directly for you.,Fri Oct 20 21:25:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104486,@AmazonHelp I returned item on order #202-5688532-9332489 over a week ago and still haven't received my refund.,"Hello! Once an item is received at our fulfillment center, refunds usually take 3-5 business days. Please DM us your order #202-5688532-9332489 to check status.",Wed Oct 25 03:25:00 +0000 2017,AmazonHelp,i returned item on order order number over a week ago and still haven't received my refund.
104488,@AmazonHelp shipment #431-5478895-2001012 is delayed by 3 days already. Any update on when it will arrive?,"Hello! We apologize for the delivery issue with #431-5478895-2001012. Please check around your porch/neighbors, and if still missing, DM us your account email.",Sun Oct 01 21:29:00 +0000 2017,AmazonHelp,shipment order number is delayed by 3 days already. any update on when it will arrive?
104490,@AmazonHelp Can someone check on order #593-7625199-5883509? It's a birthday gift and now it's late.,So sorry for the delay on #593-7625199-5883509! Please DM us your order details and we will check the transit status directly for you.,Thu Oct 26 02:37:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104492,"@AmazonHelp Wishlist won't let me remove deleted items, says 'Failed to update wishlist'.",We apologize for the technical glitch! Our technical team is monitoring site stability. Please send us a DM with a screenshot if the error continues.,Tue Oct 24 02:02:00 +0000 2017,AmazonHelp,"wishlist won't let me remove deleted items, says 'failed to update wishlist'."
104494,@AmazonHelp Tracking status says delivery attempted but nobody buzzed or knocked. Order #658-9783755-9659485.,"Hello! We apologize for the delivery issue with #658-9783755-9659485. Please check around your porch/neighbors, and if still missing, DM us your account email.",Wed Oct 11 16:04:00 +0000 2017,AmazonHelp,tracking status says delivery attempted but nobody buzzed or knocked. order order number .
104496,@AmazonHelp Package #965-5989091-6511424 has been stuck in transit in transit hub for over 48 hours. What gives?,"Hi there, we're sorry to hear your order #965-5989091-6511424 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Thu Oct 05 04:01:00 +0000 2017,AmazonHelp,package order number has been stuck in transit in transit hub for over 48 hours. what gives?
104498,@AmazonHelp Can someone check on order #835-4870352-1342811? It's a birthday gift and now it's late.,"Hi there, we're sorry to hear your order #835-4870352-1342811 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Sat Oct 14 22:54:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104500,@AmazonHelp Please cancel my order #777-2920868-8560292 and process a full refund immediately.,We're sorry for the delay in your refund! Please reach out to us in DM with order #777-2920868-8560292 and your email address so we can review the return.,Thu Oct 26 04:06:00 +0000 2017,AmazonHelp,please cancel my order order number and process a full refund immediately.
104502,@AmazonHelp Just noticed an unauthorized charge of $85.49 for Prime membership that I never authorized.,"Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #575-1180768-8757307 to confirm.",Thu Oct 19 11:42:00 +0000 2017,AmazonHelp,just noticed an unauthorized charge of currency amount for prime membership that i never authorized.
104504,"@AmazonHelp Wishlist won't let me remove deleted items, says 'Failed to update wishlist'.","Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Tue Oct 24 14:07:00 +0000 2017,AmazonHelp,"wishlist won't let me remove deleted items, says 'failed to update wishlist'."
104506,"@AmazonHelp Received broken item in order #382-9630184-1175565. I want my money back, not a replacement.",Hi! We want to help get this sorted. Please send us a direct message with order #382-9630184-1175565 and return tracking number so we can verify with our billing team.,Thu Oct 05 03:19:00 +0000 2017,AmazonHelp,"received broken item in order order number . i want my money back, not a replacement."
104508,@AmazonHelp How long does it take for a refund to process to my original payment method for return #559-5015007-6473926?,Apologies for the inconvenience! Please DM us your account details so we can check on return #559-5015007-6473926 and expedite your refund.,Wed Oct 11 06:46:00 +0000 2017,AmazonHelp,how long does it take for a refund to process to my original payment method for return order number ?
104510,@AmazonHelp Carrier marked order #997-3733417-2367132 as delivered at front door but there is no package anywhere.,"Hello! We apologize for the delivery issue with #997-3733417-2367132. Please check around your porch/neighbors, and if still missing, DM us your account email.",Fri Oct 27 09:05:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104512,@AmazonHelp Need a refund for #750-9089823-1200226. Sent back via drop-off locker 5 days ago.,Apologies for the inconvenience! Please DM us your account details so we can check on return #750-9089823-1200226 and expedite your refund.,Mon Oct 23 11:47:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104514,@AmazonHelp shipment #453-7892172-9393926 is delayed by 3 days already. Any update on when it will arrive?,We understand your concern regarding order #453-7892172-9393926. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Wed Oct 18 18:14:00 +0000 2017,AmazonHelp,shipment order number is delayed by 3 days already. any update on when it will arrive?
104516,@AmazonHelp Charged for an item I sent back last Monday. When will my refund of $209.99 arrive?,Hi! We want to help get this sorted. Please send us a direct message with order #501-5250843-4889949 and return tracking number so we can verify with our billing team.,Thu Oct 26 17:47:00 +0000 2017,AmazonHelp,charged for an item i sent back last monday. when will my refund of currency amount arrive?
104518,@AmazonHelp Getting 'An unexpected error occurred' whenever I try to add items to my shopping cart.,We apologize for the technical glitch! Our technical team is monitoring site stability. Please send us a DM with a screenshot if the error continues.,Mon Oct 16 03:33:00 +0000 2017,AmazonHelp,getting 'an unexpected error occurred' whenever i try to add items to my shopping cart.
104520,@AmazonHelp Do you ship internationally to Germany and what are the customs fees?,Hello! Most electronics purchased from authorized sellers include standard warranty. Please DM us the product ASIN to check details.,Mon Oct 09 10:23:00 +0000 2017,AmazonHelp,do you ship internationally to germany and what are the customs fees?
104522,@AmazonHelp I was charged $248.50 twice for order #530-8569691-6592366. Please check your billing system.,We apologize for the billing confusion. Please reach out via DM with the last 4 digits of the card and transaction date so we can inspect.,Sat Oct 14 03:50:00 +0000 2017,AmazonHelp,i was charged currency amount twice for order order number . please check your billing system.
104524,@AmazonHelp Are recyclable packaging options available for fragile items?,Hi! You can check international shipping options and estimated import duties at checkout or by visiting amzn.to/shipping-rates.,Mon Oct 16 21:22:00 +0000 2017,AmazonHelp,are recyclable packaging options available for fragile items?
104526,@AmazonHelp My tracking says delivered but I have not received anything for order #152-8633870-7037761!,"Hi there, we're sorry to hear your order #152-8633870-7037761 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Tue Oct 03 16:58:00 +0000 2017,AmazonHelp,my tracking says delivered but i have not received anything for order order number !
104528,@AmazonHelp 5 stars to the agent who helped me reset my account this morning. Great experience!,You're very welcome! We're so glad everything was resolved smoothly. Thank you for being a valued customer!,Sun Oct 08 04:42:00 +0000 2017,AmazonHelp,5 stars to the agent who helped me reset my account this morning. great experience!
104530,@AmazonHelp I was charged $114.49 twice for order #566-3545115-3792054. Please check your billing system.,"Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #566-3545115-3792054 to confirm.",Sun Oct 01 20:23:00 +0000 2017,AmazonHelp,i was charged currency amount twice for order order number . please check your billing system.
104532,"@AmazonHelp Every time I try to log in, it loops back to the login screen without an error message.","Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Sat Oct 28 05:35:00 +0000 2017,AmazonHelp,"every time i try to log in, it loops back to the login screen without an error message."
104534,@AmazonHelp Can someone check on order #986-7840467-2135470? It's a birthday gift and now it's late.,So sorry for the delay on #986-7840467-2135470! Please DM us your order details and we will check the transit status directly for you.,Sat Oct 21 08:33:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104536,@AmazonHelp I was told my refund of $51.50 for order #141-4441352-7816044 would be in my account in 3-5 days. It's been 10 days.,Apologies for the inconvenience! Please DM us your account details so we can check on return #141-4441352-7816044 and expedite your refund.,Thu Oct 05 06:17:00 +0000 2017,AmazonHelp,i was told my refund of currency amount for order order number would be in my account in 3-5 days. it's been 10 days.
104538,@AmazonHelp You have lied to me three times about my delivery. I am reporting this fraud to the Better Business Bureau.,We sincerely apologize for this distressing experience. This is certainly not the level of service we aim to provide. Please DM us immediately so a senior specialist can assist.,Wed Oct 25 22:26:00 +0000 2017,AmazonHelp,you have lied to me three times about my delivery. i am reporting this fraud to the better business bureau.
104540,@AmazonHelp You have lied to me three times about my delivery. I am reporting this fraud to the Better Business Bureau.,We are very sorry to hear this and take feedback like this seriously. Please send us a direct message with your account details and phone number so we can escalate to a supervisor.,Sat Oct 28 04:47:00 +0000 2017,AmazonHelp,you have lied to me three times about my delivery. i am reporting this fraud to the better business bureau.
104542,"@AmazonHelp Where is my package? Order #488-1378454-7729938 was supposed to arrive 2 days ago, still nothing!",So sorry for the delay on #488-1378454-7729938! Please DM us your order details and we will check the transit status directly for you.,Tue Oct 17 00:31:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive 2 days ago, still nothing!"
104544,@AmazonHelp shipment #449-8342481-7573108 is delayed by 3 days already. Any update on when it will arrive?,We understand your concern regarding order #449-8342481-7573108. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Mon Oct 23 07:55:00 +0000 2017,AmazonHelp,shipment order number is delayed by 3 days already. any update on when it will arrive?
104546,@AmazonHelp Carrier marked order #491-5444302-5258198 as delivered at front door but there is no package anywhere.,"Hi there, we're sorry to hear your order #491-5444302-5258198 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Fri Oct 27 17:03:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104548,@AmazonHelp Search bar on the website is completely unresponsive on Chrome desktop.,"Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Thu Oct 12 15:26:00 +0000 2017,AmazonHelp,search bar on the website is completely unresponsive on chrome desktop.
104550,@AmazonHelp Need a refund for #409-3214797-7126427. Sent back via drop-off locker 5 days ago.,Apologies for the inconvenience! Please DM us your account details so we can check on return #409-3214797-7126427 and expedite your refund.,Mon Oct 09 14:05:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104552,@AmazonHelp My tracking says delivered but I have not received anything for order #704-3182067-3831722!,We understand your concern regarding order #704-3182067-3831722. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Thu Oct 19 15:19:00 +0000 2017,AmazonHelp,my tracking says delivered but i have not received anything for order order number !
104554,@AmazonHelp This is completely unacceptable. I want to speak to a supervisor or corporate manager right now!,We hear your frustration and apologize for the breakdown in communication. Please DM us your order #706-3209870-8918432 so we can urgently review this with our leadership team.,Sun Oct 08 13:03:00 +0000 2017,AmazonHelp,this is completely unacceptable. i want to speak to a supervisor or corporate manager right now!
104556,@AmazonHelp Can you explain the invoice breakdown for #916-7856711-3913886? There's an extra charge of $162.00.,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Sun Oct 01 18:07:00 +0000 2017,AmazonHelp,can you explain the invoice breakdown for order number ? there's an extra charge of currency amount .
104558,"@AmazonHelp Where is my package? Order #287-9498639-1111220 was supposed to arrive yesterday, still nothing!","Hello! We apologize for the delivery issue with #287-9498639-1111220. Please check around your porch/neighbors, and if still missing, DM us your account email.",Mon Oct 23 13:40:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive yesterday, still nothing!"
104560,@AmazonHelp Need a refund for #181-3517639-1355714. Sent back via drop-off locker 5 days ago.,Hi! We want to help get this sorted. Please send us a direct message with order #181-3517639-1355714 and return tracking number so we can verify with our billing team.,Wed Oct 18 01:24:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104562,@AmazonHelp Package #382-9889026-9359905 has been stuck in transit in transit hub for over 48 hours. What gives?,So sorry for the delay on #382-9889026-9359905! Please DM us your order details and we will check the transit status directly for you.,Sat Oct 07 08:46:00 +0000 2017,AmazonHelp,package order number has been stuck in transit in transit hub for over 48 hours. what gives?
104564,@AmazonHelp How long does it take for a refund to process to my original payment method for return #857-1300420-2638718?,We're sorry for the delay in your refund! Please reach out to us in DM with order #857-1300420-2638718 and your email address so we can review the return.,Tue Oct 03 16:30:00 +0000 2017,AmazonHelp,how long does it take for a refund to process to my original payment method for return order number ?
104566,@AmazonHelp Do you ship internationally to Germany and what are the customs fees?,"Hi there! Yes, Amazon gift cards can be applied to Kindle digital purchases. Check out amzn.to/giftcard-faq for more information.",Mon Oct 23 19:57:00 +0000 2017,AmazonHelp,do you ship internationally to germany and what are the customs fees?
104568,@AmazonHelp Your support agent was extremely rude and unhelpful. Disgraceful treatment of a 10-year customer.,We hear your frustration and apologize for the breakdown in communication. Please DM us your order #805-4626686-7675594 so we can urgently review this with our leadership team.,Sat Oct 28 10:16:00 +0000 2017,AmazonHelp,your support agent was extremely rude and unhelpful. disgraceful treatment of a 10-year customer.
104570,@AmazonHelp Can someone check on order #510-9144106-2266299? It's a birthday gift and now it's late.,"Hi there, we're sorry to hear your order #510-9144106-2266299 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Tue Oct 17 23:40:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104572,@AmazonHelp Search bar on the website is completely unresponsive on Chrome desktop.,"Hello! Please try accessing the site in an incognito window or restarting your device. If the bug persists, DM us your app version and device model.",Fri Oct 27 09:12:00 +0000 2017,AmazonHelp,search bar on the website is completely unresponsive on chrome desktop.
104574,@AmazonHelp Can someone check on order #968-3596062-6919532? It's a birthday gift and now it's late.,"Hi there, we're sorry to hear your order #968-3596062-6919532 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Fri Oct 13 14:27:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104576,@AmazonHelp Payment declined on my card even though there are sufficient funds available.,We apologize for the billing confusion. Please reach out via DM with the last 4 digits of the card and transaction date so we can inspect.,Sat Oct 07 01:25:00 +0000 2017,AmazonHelp,payment declined on my card even though there are sufficient funds available.
104578,@AmazonHelp Need a refund for #316-8442905-2397238. Sent back via drop-off locker 5 days ago.,Hi! We want to help get this sorted. Please send us a direct message with order #316-8442905-2397238 and return tracking number so we can verify with our billing team.,Fri Oct 06 09:55:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104580,@AmazonHelp Absolute scam. Stole my money and refusing to help. Give me someone who actually has authority.,We sincerely apologize for this distressing experience. This is certainly not the level of service we aim to provide. Please DM us immediately so a senior specialist can assist.,Thu Oct 26 04:45:00 +0000 2017,AmazonHelp,absolute scam. stole my money and refusing to help. give me someone who actually has authority.
104582,@AmazonHelp You guys billed me twice on the same day for order #282-6039526-8882386. Please fix this duplicate charge.,"Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #282-6039526-8882386 to confirm.",Fri Oct 13 02:41:00 +0000 2017,AmazonHelp,you guys billed me twice on the same day for order order number . please fix this duplicate charge.
104584,@AmazonHelp Can someone check on order #413-4314388-6748005? It's a birthday gift and now it's late.,"Hello! We apologize for the delivery issue with #413-4314388-6748005. Please check around your porch/neighbors, and if still missing, DM us your account email.",Wed Oct 18 12:08:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104586,@AmazonHelp Unable to sign in to my account from my new laptop. Says suspicious activity detected.,"Hi! For your security, please don't share passwords publicly. Please visit amzn.to/account-recovery or DM us to begin identity verification.",Sat Oct 14 21:13:00 +0000 2017,AmazonHelp,unable to sign in to my account from my new laptop. says suspicious activity detected.
104588,@AmazonHelp How long does it take for a refund to process to my original payment method for return #695-8025655-1848334?,"Hello! Once an item is received at our fulfillment center, refunds usually take 3-5 business days. Please DM us your order #695-8025655-1848334 to check status.",Wed Oct 04 08:54:00 +0000 2017,AmazonHelp,how long does it take for a refund to process to my original payment method for return order number ?
104590,"@AmazonHelp Charged $121.49 annual subscription fee by mistake, please reverse this charge.","Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #594-4826119-9017533 to confirm.",Wed Oct 18 00:45:00 +0000 2017,AmazonHelp,"charged currency amount annual subscription fee by mistake, please reverse this charge."
104592,@AmazonHelp I was charged $215.49 twice for order #133-4704808-7922134. Please check your billing system.,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Mon Oct 16 11:44:00 +0000 2017,AmazonHelp,i was charged currency amount twice for order order number . please check your billing system.
104594,@AmazonHelp Unable to sign in to my account from my new laptop. Says suspicious activity detected.,"Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Fri Oct 20 12:58:00 +0000 2017,AmazonHelp,unable to sign in to my account from my new laptop. says suspicious activity detected.
104596,@AmazonHelp Amazon customer service never disappoints. Replaced my broken item with no hassle. Thanks!,You're very welcome! We're so glad everything was resolved smoothly. Thank you for being a valued customer!,Sun Oct 15 07:26:00 +0000 2017,AmazonHelp,amazon customer service never disappoints. replaced my broken item with no hassle. thanks!
104598,@AmazonHelp Can someone check on order #651-5066077-6419744? It's a birthday gift and now it's late.,"Hi there, we're sorry to hear your order #651-5066077-6419744 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Thu Oct 12 17:12:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
104600,@AmazonHelp Carrier marked order #272-3787770-8235614 as delivered at front door but there is no package anywhere.,So sorry for the delay on #272-3787770-8235614! Please DM us your order details and we will check the transit status directly for you.,Sun Oct 01 20:35:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104602,"@AmazonHelp Wishlist won't let me remove deleted items, says 'Failed to update wishlist'.","Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Sun Oct 15 13:32:00 +0000 2017,AmazonHelp,"wishlist won't let me remove deleted items, says 'failed to update wishlist'."
104604,@AmazonHelp Package #615-9202221-5184565 has been stuck in transit in transit hub for over 48 hours. What gives?,"Hello! We apologize for the delivery issue with #615-9202221-5184565. Please check around your porch/neighbors, and if still missing, DM us your account email.",Thu Oct 12 16:32:00 +0000 2017,AmazonHelp,package order number has been stuck in transit in transit hub for over 48 hours. what gives?
104606,"@AmazonHelp Received broken item in order #604-3409346-2026181. I want my money back, not a replacement.",We're sorry for the delay in your refund! Please reach out to us in DM with order #604-3409346-2026181 and your email address so we can review the return.,Wed Oct 11 21:32:00 +0000 2017,AmazonHelp,"received broken item in order order number . i want my money back, not a replacement."
104608,@AmazonHelp I was told my refund of $233.49 for order #119-5650251-6359728 would be in my account in 3-5 days. It's been 10 days.,Apologies for the inconvenience! Please DM us your account details so we can check on return #119-5650251-6359728 and expedite your refund.,Wed Oct 11 11:58:00 +0000 2017,AmazonHelp,i was told my refund of currency amount for order order number would be in my account in 3-5 days. it's been 10 days.
